C9J8E1	C9J8E1_HUMAN	unreviewed	MAP kinase-activated protein kinase 3 (Fragment)	MAPKAPK3	Homo sapiens (Human)	332
A8K869	A8K869_HUMAN	unreviewed	Protein-serine/threonine kinase (EC 2.7.11.-)		Homo sapiens (Human)	688
C9J3W9	C9J3W9_HUMAN	unreviewed	Kinase (EC 2.7.-.-) (Fragment)	IP6K2	Homo sapiens (Human)	148
B7Z2W6	B7Z2W6_HUMAN	unreviewed	cDNA FLJ51690, weakly similar to A kinase anchor protein 10, mitochondrial		Homo sapiens (Human)	141
C9JGK2	C9JGK2_HUMAN	unreviewed	Kinase (EC 2.7.-.-) (Fragment)	IP6K2	Homo sapiens (Human)	87
B3KTK0	B3KTK0_HUMAN	unreviewed	cDNA FLJ38394 fis, clone FEBRA2007534, highly similar to Calcium/calmodulin-dependent protein kinase type 1G (EC 2.7.11.17)		Homo sapiens (Human)	476
B4DG84	B4DG84_HUMAN	unreviewed	cDNA FLJ56432, highly similar to Homo sapiens kinase D-interacting substance of 220 kDa (KIDINS220), mRNA		Homo sapiens (Human)	625
B4E1N6	B4E1N6_HUMAN	unreviewed	cDNA FLJ50355, highly similar to RAF proto-oncogene serine/threonine-protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	433
Q7Z6A7	Q7Z6A7_HUMAN	unreviewed	Interleukin-1 receptor associated kinase 4 mutant form 2	IRAK4	Homo sapiens (Human)	218
Q59FQ5	Q59FQ5_HUMAN	unreviewed	RYK receptor-like tyrosine kinase isoform 1 variant (Fragment)		Homo sapiens (Human)	232
B4DXY6	B4DXY6_HUMAN	unreviewed	cDNA FLJ60057, highly similar to Serine/threonine-protein kinase 16 (EC 2.7.11.1)		Homo sapiens (Human)	213
B4DQ47	B4DQ47_HUMAN	unreviewed	cDNA FLJ58036, highly similar to Homo sapiens sterile alpha motif and leucine zipper containing kinase AZK (ZAK), transcript variant 2, mRNA		Homo sapiens (Human)	354
B4DQN3	B4DQN3_HUMAN	unreviewed	cDNA FLJ50616, weakly similar to Serine/threonine-protein kinase ATG1 (EC 2.7.11.1)		Homo sapiens (Human)	353
Q2I0Y7	Q2I0Y7_HUMAN	unreviewed	Casein kinase 2 alpha isoform		Homo sapiens (Human)	385
C9J995	C9J995_HUMAN	unreviewed	Creatine kinase U-type, mitochondrial (Fragment)	CKMT1B	Homo sapiens (Human)	129
B1APG3	B1APG3_HUMAN	unreviewed	cAMP-dependent protein kinase catalytic subunit beta	PRKACB	Homo sapiens (Human)	264
Q8NFD9	Q8NFD9_HUMAN	unreviewed	Testis specific kinase-1 (Fragment)		Homo sapiens (Human)	151
Q53FZ9	Q53FZ9_HUMAN	unreviewed	Fas-activated serine/threonine kinase isoform 1 variant (Fragment)		Homo sapiens (Human)	549
F5H049	F5H049_HUMAN	unreviewed	Nik-related protein kinase	NRK	Homo sapiens (Human)	355
B2R859	B2R859_HUMAN	unreviewed	cDNA, FLJ93751, highly similar to Homo sapiens dual-specificity tyrosine-(Y)-phosphorylationregulated kinase 3 (DYRK3), mRNA		Homo sapiens (Human)	553
A0T398	A0T398_HUMAN	unreviewed	Death-associated protein kinase beta (Fragment)	DAPK1	Homo sapiens (Human)	49
M4PPI4	M4PPI4_HUMAN	unreviewed	Phosphotransferase (EC 2.7.1.-) (Fragment)	GCK	Homo sapiens (Human)	71
B4DZE2	B4DZE2_HUMAN	unreviewed	cDNA FLJ60993, highly similar to Homo sapiens dystrophia myotonica-protein kinase (DMPK), mRNA		Homo sapiens (Human)	530
Q59GQ4	Q59GQ4_HUMAN	unreviewed	Phosphorylase kinase, gamma 2 (Testis) variant (Fragment)		Homo sapiens (Human)	272
B3KQM3	B3KQM3_HUMAN	unreviewed	Receptor-interacting serine/threonine-protein kinase 2 (EC 2.7.11.1) (Tyrosine-protein kinase RIPK2)		Homo sapiens (Human)	540
B4DRH9	B4DRH9_HUMAN	unreviewed	cDNA FLJ60830, highly similar to Dual specificity testis-specific protein kinase 2 (EC 2.7.12.1)		Homo sapiens (Human)	116
A0A0S2KP18	A0A0S2KP18_HUMAN	unreviewed	Cyclin-dependent kinase inhibitor 3 splice variant	CDKN3	Homo sapiens (Human)	23
B7Z8Z9	B7Z8Z9_HUMAN	unreviewed	cDNA FLJ58721, highly similar to RAC-beta serine/threonine-protein kinase (EC2.7.11.1)		Homo sapiens (Human)	288
O75271	O75271_HUMAN	unreviewed	R31237_1 (Fragment)		Homo sapiens (Human)	462
Q15454	Q15454_HUMAN	unreviewed	Protein-serine/threonine kinase (Fragment)		Homo sapiens (Human)	59
B7ZA12	B7ZA12_HUMAN	unreviewed	cDNA, FLJ79026, highly similar to Dual specificity protein kinase CLK1 (EC2.7.12.1)		Homo sapiens (Human)	526
A0A059V7J1	A0A059V7J1_HUMAN	unreviewed	Serine/threonine-protein kinase Nek4 variant 2	NEK4	Homo sapiens (Human)	795
A0A024RDL4	A0A024RDL4_HUMAN	unreviewed	HCG18830, isoform CRA_a	hCG_18830	Homo sapiens (Human)	387
B4DY79	B4DY79_HUMAN	unreviewed	cDNA FLJ51391, highly similar to Homeodomain-interacting protein kinase 4 (EC 2.7.11.1)		Homo sapiens (Human)	420
B4DT57	B4DT57_HUMAN	unreviewed	cDNA FLJ61383, highly similar to Serine/threonine-protein kinase 24 (EC 2.7.11.1)		Homo sapiens (Human)	450
B4DV85	B4DV85_HUMAN	unreviewed	cDNA FLJ53211, highly similar to A-Raf proto-oncogene serine/threonine-protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	472
B3KR69	B3KR69_HUMAN	unreviewed	cDNA FLJ33762 fis, clone BRCOC2000152, highly similar to Diacylglycerol kinase iota (EC 2.7.1.107)		Homo sapiens (Human)	126
B3KV38	B3KV38_HUMAN	unreviewed	cDNA FLJ16098 fis, clone TESTI2005767, highly similar to Homeodomain-interacting protein kinase 1 (EC 2.7.11.1)		Homo sapiens (Human)	1075
A0A0S2Z4H5	A0A0S2Z4H5_HUMAN	unreviewed	Receptor protein serine/threonine kinase (EC 2.7.11.30) (Fragment)	TGFBR2	Homo sapiens (Human)	359
O60770	O60770_HUMAN	unreviewed	MNB protein kinase (Fragment)		Homo sapiens (Human)	63
B3KU25	B3KU25_HUMAN	unreviewed	Pyruvate dehydrogenase kinase, isozyme 4, isoform CRA_b (cDNA FLJ39109 fis, clone NTONG2005137, highly similar to dehydrogenase)	PDK4 hCG_38945	Homo sapiens (Human)	375
B7ZA25	B7ZA25_HUMAN	unreviewed	cDNA, FLJ79039, highly similar to cGMP-dependent protein kinase 2 (EC 2.7.11.12) (cGMP-dependent protein kinase 2)	PRKG2	Homo sapiens (Human)	342
B5TY33	B5TY33_HUMAN	unreviewed	Mitogen-activated protein kinase (EC 2.7.11.24)	MAPK14	Homo sapiens (Human)	173
Q9UKK4	Q9UKK4_HUMAN	unreviewed	Pyruvate kinase M2 (Fragment)		Homo sapiens (Human)	56
B4DPV9	B4DPV9_HUMAN	unreviewed	Phosphatidylinositol 3-kinase (EC 2.7.1.137)		Homo sapiens (Human)	824
Q59FU4	Q59FU4_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107) (Fragment)		Homo sapiens (Human)	455
L7RSM7	L7RSM7_HUMAN	unreviewed	Protein kinase C (EC 2.7.11.13)	PRKCA	Homo sapiens (Human)	672
B4DS37	B4DS37_HUMAN	unreviewed	cDNA FLJ58258, highly similar to Cyclin G-associated kinase (EC 2.7.11.1)		Homo sapiens (Human)	1213
G3V4N7	G3V4N7_HUMAN	unreviewed	Creatine kinase B-type (Fragment)	CKB	Homo sapiens (Human)	217
H0Y3C5	H0Y3C5_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	HCK	Homo sapiens (Human)	525
A8K9G9	A8K9G9_HUMAN	unreviewed	cDNA FLJ77260, highly similar to Homo sapiens phosphoinositide-3-kinase, catalytic, gamma polypeptide (PIK3CG), mRNA		Homo sapiens (Human)	1102
B3KXR2	B3KXR2_HUMAN	unreviewed	cDNA FLJ45906 fis, clone OCBBF3026979, highly similar to Protein kinase C-binding protein NELL1		Homo sapiens (Human)	838
V9QHE7	V9QHE7_HUMAN	unreviewed	Enterokinase catalytic subunit (EC 3.4.21.9) (Fragment)		Homo sapiens (Human)	235
B4DYG2	B4DYG2_HUMAN	unreviewed	cDNA FLJ53397, highly similar to Mitotic checkpoint serine/threonine-proteinkinase BUB1 (EC 2.7.11.1)		Homo sapiens (Human)	1065
B3KMT0	B3KMT0_HUMAN	unreviewed	cDNA FLJ12497 fis, clone NT2RM2001664, highly similar to IkappaB kinase complex-associated protein		Homo sapiens (Human)	406
F8TLW0	F8TLW0_HUMAN	unreviewed	Proto-oncogene tyrosine-protein kinase receptor Ret (EC 2.7.10.1)	RET	Homo sapiens (Human)	1114
B7Z2I3	B7Z2I3_HUMAN	unreviewed	Receptor protein-tyrosine kinase (EC 2.7.10.1)		Homo sapiens (Human)	1157
J3KRA9	J3KRA9_HUMAN	unreviewed	Serine/threonine-protein kinase SMG1 (Fragment)	SMG1	Homo sapiens (Human)	3551
B4E0Y9	B4E0Y9_HUMAN	unreviewed	Serine/threonine-protein kinase 26 (cDNA FLJ54528, highly similar to Serine/threonine-protein kinase MST4 (EC 2.7.11.1)) (cDNA, FLJ79036, highly similar to Serine/threonine-protein kinase MST4 (EC 2.7.11.1))	STK26	Homo sapiens (Human)	438
B4DFJ9	B4DFJ9_HUMAN	unreviewed	cDNA FLJ56965, highly similar to Protein kinase C and casein kinase substratein neurons protein 1		Homo sapiens (Human)	426
B5MBY2	B5MBY2_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)	DGKB	Homo sapiens (Human)	803
A0A0B4J1S8	A0A0B4J1S8_HUMAN	unreviewed	Phosphatidylinositol 4-kinase beta	PI4KB	Homo sapiens (Human)	828
A9CB80	A9CB80_HUMAN	unreviewed	Receptor protein-tyrosine kinase (EC 2.7.10.1)		Homo sapiens (Human)	1210
Q96SE8	Q96SE8_HUMAN	unreviewed	Urokinase-type plasminogen activator amino-terminal	ATF	Homo sapiens (Human)	154
Q53HJ9	Q53HJ9_HUMAN	unreviewed	3-phosphoinositide dependent protein kinase-1 variant (Fragment)		Homo sapiens (Human)	556
D1MAM2	D1MAM2_HUMAN	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	ALK	Homo sapiens (Human)	1620
B7Z3B3	B7Z3B3_HUMAN	unreviewed	cDNA FLJ58488, highly similar to Diacylglycerol kinase beta (EC 2.7.1.107)		Homo sapiens (Human)	246
A0A1B0GYL8	A0A1B0GYL8_HUMAN	unreviewed	PITSLRE protein kinase beta SV15 isoform (Fragment)	CDC2L2	Homo sapiens (Human)	163
D6R998	D6R998_HUMAN	unreviewed	Creatine kinase S-type, mitochondrial (Fragment)	CKMT2	Homo sapiens (Human)	170
B7Z5C3	B7Z5C3_HUMAN	unreviewed	cDNA FLJ58271, highly similar to 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4		Homo sapiens (Human)	458
Q8IXB8	Q8IXB8_HUMAN	unreviewed	Receptor protein tyrosine kinase (Fragment)	Tie-2	Homo sapiens (Human)	788
H0Y9K2	H0Y9K2_HUMAN	unreviewed	Serine/threonine-protein kinase ATR (Fragment)	ATR	Homo sapiens (Human)	457
Q6LD13	Q6LD13_HUMAN	unreviewed	Tyrosine kinase (Fragment)	TXK	Homo sapiens (Human)	21
A6YCE1	A6YCE1_HUMAN	unreviewed	Protein kinase A regulatory subunit type I/alpha-retinoic acid receptor alpha fusion protein isoform a (Fragment)	PRKAR1A/RARA fusion	Homo sapiens (Human)	146
A0A1B0GTZ4	A0A1B0GTZ4_HUMAN	unreviewed	Serine/threonine-protein kinase DCLK3	DCLK3	Homo sapiens (Human)	817
A0A0A6YYC0	A0A0A6YYC0_HUMAN	unreviewed	Ribosomal protein S6 kinase alpha-4 (Fragment)	RPS6KA4	Homo sapiens (Human)	704
J3QSW6	J3QSW6_HUMAN	unreviewed	Kalirin	KALRN	Homo sapiens (Human)	2986
B5BU77	B5BU77_HUMAN	unreviewed	Protein kinase C eta type (EC 2.7.11.13) (PKC-L) (nPKC-eta)	PRKCH	Homo sapiens (Human)	683
A8K3Y2	A8K3Y2_HUMAN	unreviewed	Mitogen-activated protein kinase kinase 6 (Mitogen-activated protein kinase kinase 6, isoform CRA_b) (cDNA FLJ75671, highly similar to Homo sapiens mitogen-activated protein kinase kinase 6 (MAP2K6), transcript variant 1, mRNA)	MAP2K6 hCG_28772	Homo sapiens (Human)	334
X5D2Z8	X5D2Z8_HUMAN	unreviewed	AMP-activated protein kinase beta 2 non-catalytic subunit isoform A	PRKAB2	Homo sapiens (Human)	267
V9HWF4	V9HWF4_HUMAN	unreviewed	Phosphoglycerate kinase (EC 2.7.2.3)	HEL-S-68p	Homo sapiens (Human)	417
A0A141AXF2	A0A141AXF2_HUMAN	unreviewed	Fibroblast growth factor receptor 2	FGFR2	Homo sapiens (Human)	555
A8K709	A8K709_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)		Homo sapiens (Human)	675
B3KXD7	B3KXD7_HUMAN	unreviewed	cDNA FLJ45258 fis, clone BRHIP2019884, highly similar to RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	200
B4DLU8	B4DLU8_HUMAN	unreviewed	cDNA FLJ59121, highly similar to Phosphatidylinositol 4-kinase alpha (EC 2.7.1.67)		Homo sapiens (Human)	211
B4DMG5	B4DMG5_HUMAN	unreviewed	cDNA FLJ59256, highly similar to A-Raf proto-oncogene serine/threonine-protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	188
A0A059VC25	A0A059VC25_HUMAN	unreviewed	Focal adhesion kinase isoform FAK-Del33	FAK	Homo sapiens (Human)	1026
Q572P5	Q572P5_HUMAN	unreviewed	Tyrosine-protein kinase BTK isoform 65 (Fragment)	BTK	Homo sapiens (Human)	234
J3QLU9	J3QLU9_HUMAN	unreviewed	Receptor protein-tyrosine kinase (EC 2.7.10.1)	ERBB2	Homo sapiens (Human)	1055
A8K0I1	A8K0I1_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)		Homo sapiens (Human)	1164
Q506Q0	Q506Q0_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	JAK2	Homo sapiens (Human)	1132
O60352	O60352_HUMAN	unreviewed	Fructose-6-phosphate,2-kinase/fructose-2,6-bisphosphatase (EC 2.7.1.105) (EC 3.1.3.46) (Fragment)		Homo sapiens (Human)	176
K7ELV5	K7ELV5_HUMAN	unreviewed	Cyclin-dependent kinase 3 (Fragment)	CDK3	Homo sapiens (Human)	164
B0YIV3	B0YIV3_HUMAN	unreviewed	Ankyrin repeat and protein kinase domain-containing protein 1	ANKK1	Homo sapiens (Human)	765
Q7Z531	Q7Z531_HUMAN	unreviewed	GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3) (Adenylate kinase 3 alpha-like 1)	AK3	Homo sapiens (Human)	215
E7EM72	E7EM72_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)	DGKI	Homo sapiens (Human)	1047
I1Z9G4	I1Z9G4_HUMAN	unreviewed	6-phosphofructo-2-kinase/fructose-2, 6-biphosphatase 1 splice variant 2 (EC 3.1.3.46)	PFKFB1	Homo sapiens (Human)	449
B7Z990	B7Z990_HUMAN	unreviewed	cDNA FLJ53767, highly similar to Dual specificity protein kinase CLK4 (EC 2.7.12.1)		Homo sapiens (Human)	184
E9PKQ3	E9PKQ3_HUMAN	unreviewed	Serine/threonine-protein kinase Chk1 (Fragment)	CHEK1	Homo sapiens (Human)	204
B1AKP8	B1AKP8_HUMAN	unreviewed	Serine/threonine-protein kinase mTOR	MTOR	Homo sapiens (Human)	754
B4DY91	B4DY91_HUMAN	unreviewed	cDNA FLJ53941, highly similar to 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2		Homo sapiens (Human)	373
H3BP07	H3BP07_HUMAN	unreviewed	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform (Fragment)	PHKG2	Homo sapiens (Human)	254
Q14219	Q14219_HUMAN	unreviewed	Protein tyrosine kinase (Fragment)	tec	Homo sapiens (Human)	119
Q59FL0	Q59FL0_HUMAN	unreviewed	Misshapen/NIK-related kinase isoform 2 variant (Fragment)		Homo sapiens (Human)	843
Q2TTR7	Q2TTR7_HUMAN	unreviewed	Receptor protein-tyrosine kinase (EC 2.7.10.1)		Homo sapiens (Human)	1210
Q58F15	Q58F15_HUMAN	unreviewed	EPHA4 protein	EPHA4	Homo sapiens (Human)	949
B3KRK9	B3KRK9_HUMAN	unreviewed	cDNA FLJ34500 fis, clone HLUNG2005479, highly similar to Phosphoinositide 3-kinase regulatory subunit 6		Homo sapiens (Human)	376
A0A087WXX9	A0A087WXX9_HUMAN	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1)	PRKAA2	Homo sapiens (Human)	552
B7Z319	B7Z319_HUMAN	unreviewed	cDNA FLJ53790, highly similar to Cell division protein kinase 10 (EC 2.7.11.22)		Homo sapiens (Human)	188
Q59EZ0	Q59EZ0_HUMAN	unreviewed	Protein kinase C, gamma variant (Fragment)		Homo sapiens (Human)	239
B7Z3W6	B7Z3W6_HUMAN	unreviewed	Protein kinase C (EC 2.7.11.13)		Homo sapiens (Human)	710
Q3MS95	Q3MS95_HUMAN	unreviewed	Non-specific protein-tyrosine kinase (EC 2.7.10.2) (Fragment)	BTK kinase deficient isoform 3	Homo sapiens (Human)	172
K7ERJ1	K7ERJ1_HUMAN	unreviewed	Thymidine kinase (EC 2.7.1.21) (Fragment)	TK1	Homo sapiens (Human)	187
B4DKM2	B4DKM2_HUMAN	unreviewed	cDNA FLJ60119, highly similar to Homo sapiens serine/threonine kinase 11 interacting protein (STK11IP), mRNA		Homo sapiens (Human)	396
X5D2U3	X5D2U3_HUMAN	unreviewed	Serine threonine kinase 39 isoform A (Fragment)	STK39	Homo sapiens (Human)	526
Q8N2H2	Q8N2H2_HUMAN	unreviewed	cDNA FLJ90785 fis, clone THYRO1001457, moderately similar to H.sapiens protein kinase C mu		Homo sapiens (Human)	721
A0A140VKC1	A0A140VKC1_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)		Homo sapiens (Human)	942
Q4LE69	Q4LE69_HUMAN	unreviewed	PIK4CA variant protein (Fragment)	PIK4CA variant protein	Homo sapiens (Human)	2121
Q59HA5	Q59HA5_HUMAN	unreviewed	Cyclin G-associated kinase variant (Fragment)		Homo sapiens (Human)	1196
A0A140VJP1	A0A140VJP1_HUMAN	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1)		Homo sapiens (Human)	719
Q6ZT25	Q6ZT25_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)		Homo sapiens (Human)	945
Q9UIR2	Q9UIR2_HUMAN	unreviewed	ATP sulfurylase/APS kinase isoform SK2 (EC 2.7.1.25) (EC 2.7.7.4) (Fragment)		Homo sapiens (Human)	265
B2RCZ4	B2RCZ4_HUMAN	unreviewed	Protein kinase C (EC 2.7.11.13)		Homo sapiens (Human)	587
B4DS36	B4DS36_HUMAN	unreviewed	cDNA FLJ58257, highly similar to C-jun-amino-terminal kinase-interacting protein4		Homo sapiens (Human)	921
V9HWB8	V9HWB8_HUMAN	unreviewed	Pyruvate kinase (EC 2.7.1.40)	HEL-S-30	Homo sapiens (Human)	531
Q1WIQ9	Q1WIQ9_HUMAN	unreviewed	Phosphoinositide-3-kinase D		Homo sapiens (Human)	1044
A0A140VJW1	A0A140VJW1_HUMAN	unreviewed	Testicular tissue protein Li 188		Homo sapiens (Human)	1315
B4DK94	B4DK94_HUMAN	unreviewed	cDNA FLJ61593, highly similar to Homo sapiens kinase D-interacting substance of 220 kDa (KIDINS220), mRNA (Fragment)		Homo sapiens (Human)	1218
A0A141AXF5	A0A141AXF5_HUMAN	unreviewed	Fibroblast growth factor receptor (EC 2.7.10.1)	FGFR2	Homo sapiens (Human)	749
Q96RZ2	Q96RZ2_HUMAN	unreviewed	N-acetylglucosamine-1-phosphate transferase, gamma subunit, isoform CRA_b (Similar to protein kinase C substrate)	RJD9 GNPTG hCG_42715	Homo sapiens (Human)	331
D3DQU7	D3DQU7_HUMAN	unreviewed	Serine/threonine kinase 33, isoform CRA_a	STK33 hCG_23896	Homo sapiens (Human)	514
B4E0K5	B4E0K5_HUMAN	unreviewed	Mitogen-activated protein kinase (EC 2.7.11.24)	MAPK14	Homo sapiens (Human)	283
Q5SRQ6	Q5SRQ6_HUMAN	unreviewed	Casein kinase II subunit beta (CK II beta)	CSNK2B hCG_43725	Homo sapiens (Human)	234
A0A0A0MS52	A0A0A0MS52_HUMAN	unreviewed	Calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma, isoform CRA_a (Calcium/calmodulin-dependent protein kinase type II subunit gamma)	CAMK2G hCG_20541	Homo sapiens (Human)	539
Q59FK4	Q59FK4_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2) (Fragment)		Homo sapiens (Human)	1167
H7C155	H7C155_HUMAN	unreviewed	RAF proto-oncogene serine/threonine-protein kinase (Fragment)	RAF1	Homo sapiens (Human)	527
Q6ZND8	Q6ZND8_HUMAN	unreviewed	cDNA FLJ16191 fis, clone BRTHA2013610, moderately similar to Arabidopsis thaliana deoxyguanosine kinase -related (At1g72040) mRNA		Homo sapiens (Human)	512
Q53GX0	Q53GX0_HUMAN	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1) (Fragment)		Homo sapiens (Human)	651
A0A024R3G7	A0A024R3G7_HUMAN	unreviewed	SNF1-like kinase 2, isoform CRA_c	SNF1LK2 hCG_2032963	Homo sapiens (Human)	926
Q5TZX7	Q5TZX7_HUMAN	unreviewed	DNA-dependent protein kinase catalytic subunit-interacting protein 2		Homo sapiens (Human)	187
B3KVB3	B3KVB3_HUMAN	unreviewed	cDNA FLJ16332 fis, clone SYNOV2016837, highly similar to Sphingosine kinase 1 (EC 2.7.1.-)		Homo sapiens (Human)	384
D1MAM0	D1MAM0_HUMAN	unreviewed	Tyrosine-protein kinase receptor (EC 2.7.10.1)	ALK	Homo sapiens (Human)	1620
B4DLF5	B4DLF5_HUMAN	unreviewed	cDNA FLJ59332, highly similar to Hepatocyte growth factor receptor (EC 2.7.10.1)		Homo sapiens (Human)	960
A0A1B0GTR9	A0A1B0GTR9_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2) (Fragment)	JAK2	Homo sapiens (Human)	710
Q53EY8	Q53EY8_HUMAN	unreviewed	Adenylate kinase 1 variant (Fragment)		Homo sapiens (Human)	194
Q53SE4	Q53SE4_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107) (Fragment)	DGKD	Homo sapiens (Human)	1098
Q2TSD3	Q2TSD3_HUMAN	unreviewed	Protein kinase C (EC 2.7.11.13)		Homo sapiens (Human)	672
B4DGY1	B4DGY1_HUMAN	unreviewed	cDNA FLJ61245, highly similar to Homo sapiens kinase D-interacting substance of 220 kDa (KIDINS220), mRNA		Homo sapiens (Human)	994
A8K379	A8K379_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)		Homo sapiens (Human)	512
Q5TGY6	Q5TGY6_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2) (Fragment)	FGR	Homo sapiens (Human)	312
E7EPP6	E7EPP6_HUMAN	unreviewed	Non-specific serine/threonine protein kinase (EC 2.7.11.1)	CHEK1	Homo sapiens (Human)	492
B4E1H9	B4E1H9_HUMAN	unreviewed	Phosphoglycerate kinase (EC 2.7.2.3)		Homo sapiens (Human)	327
F8VY04	F8VY04_HUMAN	unreviewed	Adenylate kinase 2, mitochondrial	AK2	Homo sapiens (Human)	190
B4DT39	B4DT39_HUMAN	unreviewed	cDNA FLJ54878, highly similar to Serine/threonine-protein kinase SMG1 (EC 2.7.11.1)		Homo sapiens (Human)	560
Q8N9T3	Q8N9T3_HUMAN	unreviewed	cDNA FLJ36570 fis, clone TRACH2011302, highly similar to SELENIDE,WATER DIKINASE 2 (EC 2.7.9.3)		Homo sapiens (Human)	391
A0JLR0	A0JLR0_HUMAN	unreviewed	MAST2 protein	MAST2	Homo sapiens (Human)	792
Q6ZS32	Q6ZS32_HUMAN	unreviewed	cDNA FLJ45870 fis, clone OCBBF3005330, highly similar to FYVE finger-containing phosphoinositide kinase (EC 2.7.1.68) (Fragment)		Homo sapiens (Human)	1016
J3QRU1	J3QRU1_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	YES1	Homo sapiens (Human)	548
A0A087WSY1	A0A087WSY1_HUMAN	unreviewed	Muscle, skeletal receptor tyrosine-protein kinase	MUSK	Homo sapiens (Human)	861
A0A087X0I9	A0A087X0I9_HUMAN	unreviewed	Protein kinase C (EC 2.7.11.13)	PRKCQ	Homo sapiens (Human)	670
B4DLK2	B4DLK2_HUMAN	unreviewed	cDNA FLJ55097, highly similar to Adenylate kinase isoenzyme 2, mitochondrial (EC 2.7.4.3)		Homo sapiens (Human)	122
E9PM17	E9PM17_HUMAN	unreviewed	Serine/threonine-protein kinase PAK 1	PAK1	Homo sapiens (Human)	455
V5YQU3	V5YQU3_HUMAN	unreviewed	FGFR2-BICC1 fusion kinase protein	FGFR2-BICC1	Homo sapiens (Human)	1574
Q59FE2	Q59FE2_HUMAN	unreviewed	Ketohexokinase isoform a variant (Fragment)		Homo sapiens (Human)	204
B7Z7U8	B7Z7U8_HUMAN	unreviewed	cDNA FLJ56320, highly similar to 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3		Homo sapiens (Human)	344
B2R9M7	B2R9M7_HUMAN	unreviewed	Protein kinase C epsilon type (EC 2.7.11.13) (nPKC-epsilon)		Homo sapiens (Human)	737
B4DS40	B4DS40_HUMAN	unreviewed	cDNA FLJ55362, highly similar to Protein kinase C-binding protein NELL1		Homo sapiens (Human)	617
B7Z8F6	B7Z8F6_HUMAN	unreviewed	Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107)		Homo sapiens (Human)	806
E9PJX5	E9PJX5_HUMAN	unreviewed	Tyrosine-protein kinase (EC 2.7.10.2)	BLK	Homo sapiens (Human)	434
Q4G0Z5	Q4G0Z5_HUMAN	unreviewed	CLK4 protein (cDNA FLJ51841, highly similar to Dual specificity protein kinase CLK4 (EC 2.7.12.1))	CLK4	Homo sapiens (Human)	129
G3V5T9	G3V5T9_HUMAN	unreviewed	Cyclin-dependent kinase 2 (Cyclin-dependent kinase 2, isoform CRA_c)	CDK2 hCG_24992	Homo sapiens (Human)	346
Q59ED0	Q59ED0_HUMAN	unreviewed	Cyclin-dependent kinase variant (Fragment)		Homo sapiens (Human)	191
A0A024R7P8	A0A024R7P8_HUMAN	unreviewed	Fibroblast growth factor receptor (EC 2.7.10.1)	FGFR4 hCG_1821375	Homo sapiens (Human)	802
A0A024QZM9	A0A024QZM9_HUMAN	unreviewed	Plasminogen activator, urokinase, isoform CRA_a	PLAU hCG_20537	Homo sapiens (Human)	431
A9UEZ6	A9UEZ6_HUMAN	unreviewed	BCR/ABL fusion protein isoform X3	BCR/ABL fusion	Homo sapiens (Human)	1633
A0A087WZG2	A0A087WZG2_HUMAN	unreviewed	Macrophage-stimulating protein receptor	MST1R	Homo sapiens (Human)	1294
A8K297	A8K297_HUMAN	unreviewed	cDNA FLJ75611, highly similar to Homo sapiens LIM domain kinase 1 (LIMK1), transcript variant 1, mRNA		Homo sapiens (Human)	647
